tomandjerry	0	1513	Arcade	d64_Tom_Jerry_Hunting_High_and_Low_1989_Magic_Bytes	Tom & Jerry: Hunting High and Low
emanuelle	0	1511	Adventure	Emanuelle_1988_AS_Software_de_Disk_1_of_2_Side_A	Emanuelle
hadesnebula	0	1511	Shoot'em Up	Hades_Nebula_1987_Paranoid_Software	Hades Nebula
jetsetwilly	0	1510	Arcade	jetsetwilly_tap	Jet Set Willy
presidentelect	0	1509	Strategy	d64_President_Elect_1988_Edition_1986_SSI	President Elect: 1988 Edition
startrek	0	1500	Strategy	d64_Star_Trek_The_Computer_Game_1985_Green_Valley_Publishing	Star Trek: The Computer Game
legacyofancients	0	1499	Adventure	Legacy_of_the_Ancients_1987_Electronic_Arts_Disk_1_of_2_Side_A	Legacy of the Ancients
fuckgame	0	1493	Arcade	Fuckgame_1986_-	Fuckgame
impossiblemission2	0	1485	Arcade	Impossible_Mission_II_1988-04-07_The_Plymothians	Impossible Mission II
lordofrings3	0	1476	Strategy	Lord_of_the_Rings_III_19xx_Mike_Lyons_Mike_Singleton	Lord of the Rings III
3dpool	0	1474	Sports	3D_Pool_1989_Firebird_h_INCHTL	3D Pool
roadrunnerandwileecoyote	0	1472	Arcade	uta_Road_Runner_and_Wile_E._Coyote_1991_HiTEC_Software_671	Road Runner and Wile E. Coyote
ageofadventure	0	1468	Adventure	Age_of_Adventure_Ali_Baba_and_the_Forty_Thieves_1981_Electronic_Arts_Side_A	Age of Adventure: Ali Baba and the Forty Thieves
heavenlybodies	0	1463	Educational	Heavenly_Bodies_1984_Compute	Heavenly Bodies
hunchback	0	1447	Arcade	Hunchback_1983_Ocean_h_Kotzbrocken	Hunchback
blackgold	0	1445	Strategy	Black_Gold_1992_Starbyte_Software_de	Black Gold
monstermunch	0	1445	Arcade	d64_Monster_Munch_1983_Atlantis_Software	Monster Munch
donkeykongjunior	0	1441	Miscellaneous	Donkey_Kong_Jr._19xx_-_h_1404	Donkey Kong Jr.
flightsimulator	0	1439	Simulation	Flight_Simulator_1983_Melbourne_House	Flight Simulator
rapidfire	0	1434	Shoot'em Up	d64_Rapid_Fire_1987_Mastertronic	Rapid Fire
supermariobrothers3	0	1434	Arcade	d64_Super_Mario_Bros_III_1989_-	Super Mario Bros III
huntwumpus2	0	1429	Strategy	Hunt_the_Wumpus_II_1977_Creative_Computing	Hunt the Wumpus II
arkanoid	0	1428	Arcade	Arkanoid_1987_Imagine	Arkanoid
c128emulator	0	1427	Miscellaneous	d64_C128_Emulator_2005_Bayliss_Richard	C128 Emulator
dallasquest	0	1425	Adventure	Dallas_Quest_The_1984_Datasoft_de	The Dallas Quest
missilecommand	0	1424	Shoot'em Up	d64_Missile_Command_1983_Interceptor_Micros	Missile Command
predator	0	1422	Shoot'em Up	Predator_1987-11-12_The_Pirates_International	Predator
lightforce	0	1413	Shoot'em Up	Lightforce_1987_FTL	Lightforce
stuntcarracer	0	1405	Racing	d64_Stunt_Car_Racer_1989_Microstyle	Stunt Car Racer
747flightsimulator	0	1402	Simulation	747_Flight_Simulator_1985_DACC	747 Flight Simulator
questron	0	1400	Adventure	d64_Questron_1984_SSI_Side_A	Questron
hook	0	1398	Arcade	Hook_1991_Ocean_cr_TransX	Hook
drruthscomputergameofgoodsex	0	1397	Educational	Dr._Ruths_Computer_Game_of_Good_Sex_1986_Avalon_Hill_Side_A_cr_UCF	Dr. Ruth's Computer Game of Good Sex
godzilla	0	1393	Strategy	Godzilla_1983_The_Code_Works	Godzilla
zaxxon	0	1392	Shoot'em Up	d64_Zaxxon_1984_Synapse_Software_h_Jedi	Zaxxon
peranhalterdurchdiegalaxis	0	1388	Adventure	d64_Per_Anhalter_durch_die_Galaxis_19xx_-_de	Per Anhalter durch die Galaxis
sexvixensfromspace	0	1387	Adventure	d64_Sex_Vixens_from_Space_1988_Free_Spirit_Software	Sex Vixens from Space
centipede2025	0	1384	Shoot'em Up	Centipede_2025_1985_SS_Soft	Centipede 2025
redalert	0	1384	Strategy	d64_Red_Alert_1983_Mr._Chip_Software	Red Alert
wladcyciemnosci	0	1384	Adventure	d64_Wladcy_Ciemnosci_1993_LK_Avalon_pl	Wladcy Ciemnosci
samurai	0	1377	Sports	Samurai_2006-04-10_Digital_Dreams	Samurai
monopoly	0	1373	Board Game	monopoly_c64	Monopoly
laserzone	0	1370	Shoot'em Up	Laser_Zone_1983_Llamasoft_h_Triangle	Laser Zone
ultima3	0	1370	Adventure	d64_Ultima_III_Exodus_1984_Origin_Systems_Side_A	Ultima III: Exodus
sexgames	0	1368	Arcade	Sex_Games_1985_Lanft_cr_REM	Sex Games
realmofimpossibility	0	1363	Arcade	d64_Realm_of_Impossibility_1984_Electronic_Arts	Realm of Impossibility
defender	0	1360	Shoot'em Up	Defender_19xx_Flat_3	Defender
whereinworldiscarmensandiego	0	1358	Strategy	d64_Where_in_the_World_is_Carmen_Sandiego_1986_Broderbund_Side_A_o	Where in the World is Carmen Sandiego?
imhotep	0	1356	Shoot'em Up	Imhotep_1986_Ultimate	Imhotep
wolfman	0	1354	Adventure	d64_Wolfman_1988_CRL	Wolfman
moondust	0	1352	Arcade	d64_Moon_Dust_1983_Creative_Software	Moon Dust
dungeonmaster	0	1351	Adventure	Dungeon_Master_19xx_TTAD	Dungeon Master
matrix	0	1348	Shoot'em Up	d64_Matrix_1983_Llamasoft	Matrix
baywatchnights	0	1340	Arcade	Baywatch_Nights_1998_Ninja_Soft	Baywatch Nights
bumpingbuggies	0	1336	Racing	Bumping_Buggies_1984_Bubble_Bus_Software	Bumping Buggies
chuckieegg	0	1333	Arcade	Chuckie_Egg_1984_AF_Software	Chuckie Egg
3dskramble	0	1331	Shoot'em Up	3D_Skramble_1984_Livewire	3D Skramble
werner	0	1331	Arcade	d64_Werner_Mach_hin_1986_Ariolasoft_de_Side_A	Werner: Mach hin!
wildbunch	0	1330	Adventure	Wild_Bunch_The_19xx_Triad	Wild Bunch, The
icicleworks	0	1329	Arcade	Icicle_Works_1985_Commodore	Icicle Works
crazycomets	0	1328	Shoot'em Up	Crazy_Comets_1985_Martech_Games_de	Crazy Comets
wwfeuropeanrampagetour	0	1327	Sports	d64_WWF_European_Rampage_Tour_1992_Ocean	WWF European Rampage Tour
batty	0	1322	Arcade	Batty_1987_Elite	Batty
beamrider	0	1321	Shoot'em Up	Beamrider_1984_Activision_h_2703	Beamrider
kennydalglishsoccermanager	0	1321	Sports	Kenny_Dalglish_Soccer_Manager_1991_Zeppelin_Games	Kenny Dalglish Soccer Manager
montyonrun	0	1319	Arcade	uta_Monty_on_the_Run_1985_Gremlin_Graphics_2858	Monty on the Run
wizardry1	0	1314	Adventure	d64_Wizardry_I_Proving_Grounds_of_the_Mad_Overlord_1982_Sir-Tech_Side_A	Wizardry I: Proving Grounds of the Mad Overlord
tempotypen	0	1313	Educational	Tempo_Typen_1984_Radarsoft_nl	Tempo Typen
thundercats	0	1312	Arcade	d64_Thundercats_1987_Elite	Thundercats
agentusa	0	1310	Arcade	Agent_USA_1984_Scholastic	Agent USA
gunsmoke	0	1310	Shoot'em Up	Gun_Smoke_1987_Capcom_Side_A	Gun Smoke
sheepinspace	0	1309	Shoot'em Up	d64_Sheep_in_Space_1984_Llamasoft	Sheep in Space
emeraldmine	0	1308	Arcade	Emerald_Mine_1988_Kingsoft	Emerald Mine
bluemax2001	0	1306	Shoot'em Up	Blue_Max_2001_1984_Synapse_Software	Blue Max 2001
peskypainter	0	1304	Arcade	d64_Pesky_Painter_1984_-	Pesky Painter
superstartrek	0	1304	Strategy	d64_Super_Star_Trek_1980_-	Super Star Trek
strangeloop	0	1303	Arcade	d64_Strangeloop_1985_Virgin_Games	Strangeloop
ultima5	0	1301	Adventure	d64_Ultima_V_Warriors_of_Destiny_1988_Origin_Systems_Disk_1_of_4_Side_A	Ultima V: Warriors of Destiny
hardhatclimber	0	1295	Arcade	Hardhat_Climber_1983_Compute_it_h_XP64	Hardhat Climber
backtonature	0	1294	Arcade	Back_to_Nature_1982_Commodore	Back to Nature
easteregghunt	0	1294	Arcade	Easter_Egg_Hunt_1985_PowerPlay_Magazine	Easter Egg Hunt
rescueonfractalus	0	1292	Shoot'em Up	d64_Rescue_on_Fractalus_1985_Lucasfilm	Rescue on Fractalus!
silkworm	0	1291	Shoot'em Up	d64_Silk_Worm_1988_Tecmo	Silk Worm
pottypigeon	0	1284	Shoot'em Up	d64_Potty_Pigeon_1984_Gremlin_Graphics	Potty Pigeon
adidaschampionshipfootball	0	1283	Sports	ADIDAS_Championship_Football_1990_Ocean	Adidas Championship Football
hustler	0	1279	Sports	Hustler_1985_Bubble_Bus_Software	Hustler
asteroids	0	1278	Shoot'em Up	Asteroids_19xx_Data_Media	Asteroids
mummystomb	0	1275	Arcade	d64_Mummys_Tomb_The_1983_Cymbal_Software	The Mummy's Tomb
solarjetman	0	1272	Shoot'em Up	d64_Solar_Jetman_1991_Software_Creations_Side_A	Solar Jetman
upanddown	0	1272	Arcade	d64_Up_n_Down_1984_Sega	Up 'n Down
phantasie3	0	1272	Adventure	d64_Phantasie_III_The_Wrath_of_Nikademus_1987_SSI_Disk_1_of_2_Side_A	Phantasie III: The Wrath of Nikademus
ballblazer	0	1268	Sports	Ballblazer_1985_Lucasfilm	Ballblazer
cannonfodder	0	1268	Shoot'em Up	Cannon_Fodder_1994_Gasking_Frank	Cannon Fodder
codenamemat2	0	1264	Shoot'em Up	Codename-Mat_2_1984_Domark	Codename-Mat 2
savenewyork	0	1264	Shoot'em Up	d64_Save_New_York_1983_Creative_Software	Save New York
commandore64	0	1262	Shoot'em Up	Commandore_64_1985_Commodore_Computing	Commandore 64
superboulderdash	0	1260	Arcade	Super_Boulder_Dash_1986_Electronic_Arts	Super Boulder Dash
animatedstrippoker	0	1257	Cards	Animated_Strip_Poker_19xx_-	Animated Strip Poker
ragstoriches	0	1257	Arcade	d64_Rags_to_Riches_1985_Melody_Hall_Publishing	Rags to Riches
digdug	0	1252	Arcade	uta_Dig_Dug_1984_U.S._Gold_1365	Dig Dug
crazycaveman	0	1251	Arcade	Crazy_Caveman_1983_Merlin_Software	Crazy Caveman
doubledare	0	1251	Educational	Double_Dare_1992_Alternative_Software_cr_Genetix	Double Dare
soccermaster	0	1246	Sports	Soccermaster_1987_Thorsten_Wolki_de_cr_New_Order_International	Soccermaster
monopolydeluxe	0	1245	Board Game	d64_Monopoly_Deluxe_1988_Leisure_Genius	Monopoly Deluxe
cybermen	0	1244	Shoot'em Up	Cybermen_1983_J._Morn_Micros	Cybermen
arnie	0	1242	Shoot'em Up	Arnie_1992_Zeppelin_Games	Arnie
dungeonsanddragons	0	1242	Arcade	Dungeons_and_Dragons_19xx_The_Guild_Adventure_Software	Dungeons and Dragons
chessmaster2000	0	1241	Board Game	Chessmaster_2000_The_1986_Software_Toolworks_Side_A	The Chessmaster 2000
krakoutprofessional2	0	1241	Arcade	Krakout_Professional_2_1987_Andrew_Green	Krakout Professional 2
secretofstbrides	0	1238	Adventure	d64_Secret_of_St._Brides_The_1985_St.Brides_School	The Secret of St. Bride's
corewarspro	0	1237	Miscellaneous	Core_Wars_Pro_1995_Przemyslaw_Plewa	Core Wars Pro
gogoghost	0	1237	Arcade	Gogo_the_Ghost_1984_Firebird	Gogo the Ghost
shortcircuit	0	1237	Adventure	d64_Short_Circuit_1986_Ocean	Short Circuit
bombjack	0	1236	Arcade	Bomb_Jack_1986_Elite	Bomb Jack
alleycat	0	1235	Arcade	Alley_Cat_1984_Synapse_Software	Alley Cat
volfied	0	1235	Arcade	d64_Volfied_1991_Empire	Volfied
3in1collegeandprofootball	0	1232	Sports	3_in_1_College_Pro_Football_1985_Lance_Haffner_Games_Disk_1_of_6	3 in 1 College & Pro Football
topgun	0	1231	Simulation	Top_Gun_1986_J.O.L	Top Gun
abducted	0	1230	Arcade	Abducted_2004_Richard_TND_FW	Abducted
flaschbier	0	1230	Arcade	Flaschbier_19xx_Wernersoft	Flaschbier
quizshow	0	1228	Educational	Quiz-Show_1994_Rainer_Kappler_Harald_Kobras_cr_CHR	Quiz Show
bc2	0	1221	Arcade	BC_II_Grogs_Revenge_1984_U.S._Gold	BC II: Grog's Revenge
adultpoker	0	1220	Cards	Adult_Poker_19xx_Keypunch_Software	Adult Poker
asteriximmorgenland	0	1220	Adventure	Asterix_im_Morgenland_1987_Melbourne_House_de_Side_A	Asterix im Morgenland
zztop	0	1220	Arcade	ZZ-Top_1988_Triad	ZZ Top
runningman	0	1219	Arcade	d64_Running_Man_The_1989_Grandslam_Entertainment	The Running Man
realestate	0	1214	Board Game	d64_Real_Estate_1984_Handic_Software	Real Estate
sexpuzzle	0	1210	Brain	d64_Sex_Puzzle_19xx_Kim_Soft_fr	Sex Puzzle
moonpatrol	0	1209	Shoot'em Up	d64_Moon_Patrol_1983_Atari	Moon Patrol
minidash	0	1204	Arcade	d64_Mini-Dash_1986_Zzap_64	Mini-Dash
spot	0	1197	Board Game	d64_Spot_1990_Virgin_Mastertronic	Spot
gangster	0	1196	Shoot'em Up	Gangster_19xx_United_Cracking_Boys	Gangster
maxheadroom	0	1191	Arcade	c64_maxheadroom	maxheadroom
mensergerjeniet	0	1187	Board Game	d64_Mens_Erger_Je_Niet_19xx_-_nl	Mens Erger Je Niet
realgenius	0	1185	Brain	Real_Genius_1988_Sigma	Real Genius
oneonone	0	1182	Sports	d64_One_on_One_1984_Electronic_Arts	One on One
tornado	0	1182	Arcade	d64_Tornado_1985_Mania-Soft_de	Tornado
maximumoverdrive	0	1181	Racing	c64_Maximum_Overdrive	Maximum Overdrive
chuckrock	0	1180	Arcade	Chuck_Rock_1992_Genias_t_5_cr_WR	Chuck Rock
mindmaze	0	1177	Brain	Mind_Maze_1994_Electric_Boys_cr_CHR_t_1_CHR	Mind Maze
finderskeepers	0	1175	Arcade	Finders_Keepers_1985_Mastertronic	Finders Keepers
toki	0	1170	Arcade	toki_c64	Toki
f1manager	0	1167	Racing	F1_Manager_1989_Simulmondo_it	F1 Manager
yogisgreatescape	0	1166	Arcade	uta_Yogis_Great_Escape_1990_HiTEC_Software_685	Yogi's Great Escape
chubbygristle	0	1165	Arcade	Chubby_Gristle_1988_Grandslam_Entertainment	Chubby Gristle
floyddroid	0	1164	Adventure	Floyd_the_Droid_1986_Radarsoft	Floyd the Droid
iridisalpha	0	1163	Shoot'em Up	Iridis_Alpha_1986_Hewson	Iridis Alpha
revenge	0	1161	Arcade	Revenge_1990_Lazer	Revenge
xevious	0	1161	Shoot'em Up	d64_Xevious_1986_Namco_US_Gold_h_V-Max	Xevious
policeacademy2	0	1158	Arcade	d64_Police_Academy_2_1987_Methodic_Solutions	Police Academy 2
airwolf2	0	1156	Shoot'em Up	uta_Airwolf_2_1989_Encore_6774	Airwolf 2
dropzone	0	1154	Shoot'em Up	Dropzone_1984_U.S._Gold	Dropzone
donaldducksplayground	0	1151	Arcade	Donald_Ducks_Playground_1984_Sierra_Online	Donald Duck's Playground
psycho	0	1151	Adventure	c64_psycho	psycho
battleofplanets	0	1149	Shoot'em Up	Battle_of_the_Planets_19xx_Mikro-Gen	Battle of the Planets
superbowlxx	0	1149	Sports	d64_Super_Bowl_XX_1986_Ocean_h_1001	Super Bowl XX
firemansam	0	1149	Arcade	uta_Fireman_Sam_1991_Alternative_Software_6513	Fireman Sam
gilligansgold	0	1145	Arcade	Gilligans_Gold_1984_Ocean	Gilligan's Gold
5	0	1142	Adventure	d64_V_The_Computer_Game_1986_Ocean	V: The Computer Game
dynamitedan	0	1141	Arcade	Dynamite_Dan_1985_Mirrorsoft	Dynamite Dan
hacker2	0	1139	Strategy	Hacker_2_1986_Activision	Hacker 2
rtype	0	1138	Shoot'em Up	c64_R-Type	R Type
createwithgarfield	0	1137	Educational	Create_with_Garfield_1986_DLM	Create with Garfield!
pinballwizard	0	1137	Arcade	d64_Pinball_Wizard_1984_Sagittarian_Software	Pinball Wizard
quest	0	1131	Adventure	d64_Quest_The_1983_Penguin_Software	The Quest
heist	0	1128	Arcade	Heist_The_1984_-	The Heist
1000kungfumaniacs	0	1127	Arcade	1.000_Kung-Fu_Maniacs_2011_Psytronik_Software	1.000 Kung Fu Maniacs!
enigmaforce	0	1126	Arcade	Enigma_Force_1986_Beyond_Software	Enigma Force
magnumforce	0	1126	Shoot'em Up	d64_Magnum_Force_1987_Eurosoft	Magnum Force
mickeymouse	0	1121	Arcade	d64_Mickey_Mouse_1988_Gremlin_Graphics	Mickey Mouse
pinballspectacular	0	1120	Arcade	d64_Pinball_Spectacular_1983_Commodore	Pinball Spectacular
carenandtangledtentacles	0	1117	Adventure	caren-and-the-tangled-tentacles-v1.1	Caren and the Tangled Tentacles
infiltratorpart2	0	1116	Adventure	Infiltrator_Part_II_The_Next_Day_1988_U.S._Gold_h_1001	Infiltrator Part II: The Next Day
roadrunner	0	1116	Arcade	rr_c64	Road Runner
frankieshorrortrip1	0	1115	Arcade	Frankies_Horror_Trip_I_1989_Armin_Gessert	Frankies Horror Trip I
cyrus2	0	1114	Board Game	Cyrus_II_1987_Alligata_Software	Cyrus II
superzaxxon	0	1114	Shoot'em Up	d64_Super_Zaxxon_1984_HesWare	Super Zaxxon
cleverandsmart	0	1112	Arcade	Clever_Smart_1987_Magic_Bytes_M3	Clever & Smart
metabolis	0	1110	Arcade	d64_Metabolis_1985_Gremlin_Graphics	Metabolis
garfield	0	1107	Arcade	garfield_c64	Garfield: Big Fat Hairy Deal
raf	0	1106	Strategy	d64_RAF_1986_XXX_de	RAF
defender64	0	1105	Shoot'em Up	Defender_64_1983_Interceptor_Micros	Defender 64
galacticgardener	0	1103	Arcade	Galactic_Gardener_1983_Software_Projects	Galactic Gardener
kobayashinaru	0	1103	Adventure	Kobayashi_Naru_1987_Mastertronic	Kobayashi Naru
joewhizzkid	0	1099	Adventure	Joe_the_Whizz_Kid_1985_Stavros_Fasoulas	Joe the Whizz Kid
karnov	0	1099	Arcade	uta_Karnov_1988_Electric_Dreams_5128	Karnov
hunchback2	0	1097	Arcade	Hunchback_II_Quasimodos_Revenge_1986_Ocean	Hunchback II: Quasimodo's Revenge
visiblesolarsystem	0	1097	Educational	d64_Visible_Solar_System_1982_Commodore	Visible Solar System
3dscacchisimulator	0	1095	Board Game	3D_Scacchi_Simulator_1991_Simulmondo_h_BZ	3D Scacchi Simulator
backtofuture	0	1093	Adventure	Back_to_the_Future_1986_Imageworks	Back to the Future
sammylightfoot	0	1082	Arcade	d64_Sammy_Lightfoot_1983_Sierra_Online	Sammy Lightfoot
tubularbells	0	1080	Miscellaneous	d64_Tubular_Bells_1986_CRL	Tubular Bells
eternaldagger	0	1078	Adventure	Eternal_Dagger_The_1987_SSI_Side_A	The Eternal Dagger
miamiice	0	1078	Arcade	Miami_Ice_1987_Sharon_Soundworks	Miami Ice
anstoss	0	1075	Sports	Anstoss_1993_Stoe-Soft	Anstoss
chinesejuggler	0	1074	Arcade	Chinese_Juggler_The_1984_Ocean_h_Jedi	The Chinese Juggler
knightmare	0	1073	Adventure	Knightmare_1987_Activision	Knightmare
wonderboyinmonsterland	0	1072	Arcade	d64_Wonderboy_in_Monsterland_1989_Activision_Disk_1_of_2_Side_A	Wonderboy in Monsterland
eureka	0	1068	Adventure	Eureka_1984_Domark_fr	Eureka!
falconpatrol2	0	1068	Shoot'em Up	Falcon_Patrol_2_1984_Virgin_Games	Falcon Patrol 2
finalfight	0	1068	Arcade	finalfight_c64	Final Fight
projectfirestart	0	1068	Adventure	d64_Project_Firestart_1989_Electronic_Arts_Disk_1_of_2_Side_A	Project Firestart
ultima2	0	1065	Adventure	d64_Ultima_II_The_Revenge_of_the_Enchantress_1984_Sierra_Online_Side_A_Boot_Disk	Ultima II: The Revenge of the Enchantress!
castleofterror	0	1064	Adventure	Castle_of_Terror_1985_Melbourne_House	Castle of Terror
64subhunt	0	1060	Shoot'em Up	64_Sub_Hunt_1988_Commodore_Magazine	64 Sub Hunt
arcticfox	0	1060	Simulation	Arcticfox_1986_Electronic_Arts	Arcticfox
grandprixsimulator	0	1059	Racing	Grand_Prix_Simulator_1987_Codemasters_h_FCS	Grand Prix Simulator
autoduel	0	1056	Shoot'em Up	Autoduel_1985_Origin_Systems_Disk_1_of_2_Side_A	Autoduel
androidnim	0	1054	Brain	Android_Nim_1985_Argus_Press_Software	Android Nim
rogue	0	1050	Shoot'em Up	d64_Rogue_1988_Mastertronic	Rogue
starflight	0	1050	Simulation	d64_Starflight_1989_Electronic_Arts_h_Troep	Starflight
stix	0	1049	Arcade	d64_Stix_1983_Supersoft	Stix
howtobecompletebastard	0	1048	Adventure	How_to_be_a_Complete_Bastard_1987_Virgin_Games_h_The_Dream_Team	How to be a Complete Bastard
johnmaddenfootball	0	1047	Sports	John_Madden_Football_1989_Electronic_Arts_Disk_1_of_2_Side_A	John Madden Football
robotron	0	1046	Racing	d64_Robotron_1983_Atari	Robotron
rendezvouswithrama	0	1042	Adventure	d64_Rendezvous_with_Rama_1984_Telarium	Rendezvous with Rama
killeduntildead	0	1041	Adventure	uta_Killed_Until_Dead_1987_U.S._Gold_4975	Killed Until Dead
minnesotafatspoolchallenger	0	1041	Sports	d64_Minnesota_Fats_Pool_Challenger_1983_HesWare	Minnesota Fat's Pool Challenger
tigerheli	0	1040	Shoot'em Up	d64_Tiger_Heli_19xx_-	Tiger Heli
64dragonmaster	0	1039	Arcade	64_Dragonmaster_1983_Chris_Metcalf_nl	64 Dragonmaster
crossroads2	0	1038	Shoot'em Up	Crossroads_II_Pandemonium_1988_Compute	Crossroads II: Pandemonium
dracula	0	1037	Adventure	Dracula_1986_CRL_de	Dracula
forspeedweneed	0	1036	Arcade	For_Speed_We_Need_2003_TND	For Speed We Need
team	0	1035	Shoot'em Up	A-Team_The_1985_Courbois_Software	The A-Team
chillywilly	0	1034	Arcade	Chilly_Willy_19xx_Perspective_Software	Chilly Willy
pastfinder	0	1034	Shoot'em Up	d64_Pastfinder_1984_Activision	Pastfinder
whereineuropeiscarmensandiego	0	1034	Strategy	d64_Where_in_Europe_is_Carmen_Sandiego_1988_Broderbund_Side_A	Where in Europe is Carmen Sandiego?
conquestofamysholes	0	1033	Adventure	Conquest_of_Amys_Holes_The_19xx_-_Disk_1_of_3_Side_B_cr_S8	Conquest of Amy's Holes, The
commando86	0	1032	Shoot'em Up	Commando_86_1986_Elite	Commando 86
koronisrift	0	1032	Shoot'em Up	Koronis_Rift_1986_Lucasfilm	Koronis Rift
lordsofconquest	0	1032	Strategy	Lords_of_Conquest_1986_Electronic_Arts	Lords of Conquest
superhuey2	0	1032	Simulation	d64_Super_Huey_II_1986_Cosmi	Super Huey II
armageddon	0	1030	Shoot'em Up	Armageddon_1983_Ocean	Armageddon
frankiegoestohollywood	0	1028	Adventure	Frankie_Goes_to_Hollywood_1985_Ocean	Frankie Goes to Hollywood
superhuey	0	1028	Simulation	d64_Super_Huey_1985_Cosmi	Super Huey
smasher	0	1025	Arcade	Smasher_1989_Fire-Eagle_Genesis_Project	Smasher
lawofwest	0	1024	Adventure	Law_of_the_West_1985_Accolade_Side_A	Law of the West
popeye	0	1024	Arcade	d64_Popeye_1983_Parker_Brothers_h_ASS	Popeye
mania	0	1023	Arcade	d64_Mania_19xx_Lenguaje_Maquina_es	Mania
spywholovedme	0	1022	Shoot'em Up	d64_Spy_Who_Loved_Me_The_19xx_-	The Spy Who Loved Me
winniepoohinhundredacrewood	0	1022	Adventure	d64_Winnie_the_Pooh_in_the_Hundred_Acre_Wood_1984_Sierra_Online	Winnie the Pooh in the Hundred Acre Wood
poleposition2	0	1018	Racing	d64_Pole_Position_II_1988_Mindscape_h_TIC	Pole Position II
microflightsimulator	0	1018	Simulation	d64_Micro_Flight_Simulator_1985_Ahoy-Ion_International	Micro Flight Simulator
astroids	0	1017	Shoot'em Up	Astroids_1991_Commodore_Disc	Astroids
floydofjungle	0	1014	Arcade	Floyd_of_the_Jungle_1984_MicroProse	Floyd of the Jungle
doubledragon	0	1013	Arcade	c64_double_dragon	double dragon
montypythonsflyingcircus	0	1012	Shoot'em Up	circus_tap	Monty Python's Flying Circus
pubgames	0	1011	Sports	d64_Pub_Games_1986_Alligata_Software	Pub Games
badmoonrising	0	1005	Arcade	Bad_Moon_Rising_1991-07-28_Genesis_Psycho	Bad Moon Rising
matterhornscreamer	0	1003	Arcade	d64_Matterhorn_Screamer_1988_Disney_Software	Matterhorn Screamer
shamus	0	1000	Shoot'em Up	d64_Shamus_1983_Synapse_Software	Shamus
overkill	0	999	Arcade	Overkill_1987-08_Men_At_Work	Overkill
junglehunt	0	998	Arcade	Jungle_Hunt_1984_Atari	Jungle Hunt
battlefield	0	996	Shoot'em Up	Battlefield_1988_Atlantis_Software	Battlefield
fasteddie	0	996	Arcade	Fast_Eddie_1982_Sirius_Software	Fast Eddie
usaaf	0	995	Strategy	d64_USAAF_1985_SSI	USAAF
licencetokill	0	994	Shoot'em Up	Licence_to_Kill_1989_Domark_h_Paninaro	Licence to Kill
cobramission	0	993	Shoot'em Up	Cobra_Mission_2010_Indy	Cobra Mission
huntforredoctober	0	993	Simulation	Hunt_for_Red_October_The_1990_Grandslam_Entertainment_cr_MSI	Hunt for Red October, The
deadzone	0	992	Arcade	Dead_Zone_1992_Tengen_h_ACR	Dead Zone
railswest	0	992	Strategy	d64_Rails_West_1984_SSI	Rails West!
slotcarracer	0	991	Racing	d64_Slot_Car_Racer_1985_Thunder_Mountain	Slot Car Racer
bonka	0	988	Arcade	Bonka_1983_Mikros	Bonka
asterixandmagiccauldron	0	987	Adventure	Asterix_and_the_Magic_Cauldron_1986_Melbourne_House	Asterix and the Magic Cauldron
oakflatnuclearpowerplantsimulator	0	986	Simulation	d64_Oak_Flat_Nuclear_Power_Plant_Simulator_1988_Gametech	Oak Flat Nuclear Power Plant Simulator
enduroracer	0	985	Racing	Enduro_Racer_1987_Activision	Enduro Racer
habitat	0	984	Adventure	LucasfilmGamesHabitat	Habitat
jackandbeanstalk	0	983	Arcade	Jack_and_the_Beanstalk_1984_Thor_Computer_Software	Jack and the Beanstalk
crossroads	0	982	Shoot'em Up	Crossroads_1987_Compute	Crossroads
mtvremotecontrol	0	982	Educational	MTV_Remote_Control_1989_Hi_Tech_Expressions_Side_A_cr_SCI	MTV Remote Control
tasstimesintonetown	0	982	Adventure	d64_Tass_Times_in_Tone_Town_1986_Activision_Side_A	Tass Times in Tone Town
naughtytales	0	982	Adventure	d64_Naughty_Tales_19xx_The_Deviate	Naughty Tales
pinkpanther	0	981	Arcade	Pink_Panther_The_1988-08-10_The_Whiz_Kids	Pink Panther, The
piracy	0	981	Arcade	d64_Piracy_19xx_Ace_Games	Piracy
helsingfors	0	980	Arcade	Helsingfors_2001_-	Helsingfors
